id,s_no,tpa,entity_code,hospital_name,district,subentities,single_multi,pvt_govt,directrate,edc,edc_date,year,created_on,updated_on
11638,768,MA,H_18903,"Latha Eye Hospital Thuraiyur Main Rd,Namakkal TN.",Namakkal,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,30,2019-03-20,2019,2025-12-05 10:57:38,2025-12-05 10:57:38
11633,763,MA,H_18368,"M.M.Hospital,Namakkal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11627,757,MA,H_18899,"Maharaja Speciality Hosp Mohanur Road,Namakkal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11631,761,MA,H_18913,"Malar Hospital Subramaniapuram,Namakkal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11623,753,MA,H_19486,"Manickam Hospital, Rasipuram, Namakkal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,3,2017-04-04,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11625,755,MA,H_18905,"Maruthi Hopsital Salem Rd,Namakkal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,3,2017-04-04,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11615,745,MA,H_20011,"Namakkal Scan and Diagnostics, Namakkal DC.",Namakkal,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11613,743,MA,H_21243,"Nivi Hitech Scans, Namakkal DC.",Namakkal,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,2,2017-03-27,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11626,756,MA,H_18578,"Sakthi Hospital,Namakkal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11616,746,MA,H_22720,"Samrutha Diagnostics, Namakkal DC.",Namakkal,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,24,2018-08-10,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11629,759,MA,H_18890,"Santhi Hospital Rasipuram,Namakkal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11636,766,MA,H_22733,"Saravana Hospital, Namakkal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,25,2018-10-26,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11614,744,MA,H_19808,"Shanmuga Heart Center,Namakkal DC.",Namakkal,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11622,752,MA,H_22003,"Shree Akhshaya Hospital Namakkal, TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,2,2017-03-27,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11630,760,MA,H_19739,"Shri Vigneshwaran Hosp Sendamangalam Namakkal, TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11637,767,MA,H_22823,"Soorya Multispechiality hospitals, Namakkal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,30,2019-03-20,2019,2025-12-05 10:57:38,2025-12-05 10:57:38
11618,748,MA,H_21995,"SPM Medical Centre, Namakkal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11639,769,MA,H_23657,"Sri Ragavendra Hospital, Namakal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,46,2021-03-29,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11624,754,MA,H_20919,"Sugam Hospital, Rasipuram, Namakkal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,3,2017-04-04,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11640,770,MA,H_23694,"Swamy Vivekananda MC, Namakkal TN.",Namakkal,PVT-MC,Multi,PVT-MC,Pvt,53,2021-09-18,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11621,751,MA,H_18331,"Thangam Hospital, Namakkal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,2,2017-03-27,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11628,758,MA,H_18531,"Thirukumaran Hospitals,Namakkal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11641,771,MA,H_24858,"United Welfare Trust Dialysis Centre,Namakkal TN.",Namakkal,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,53,2021-09-18,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11635,765,MA,H_22718,"Velavan Hospital, Namakkal, TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,24,2018-10-08,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11643,773,MA,H_26025,"Visakan Medical Centre, Tiruchengode, Namakkal,TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,77,2024-07-08,2024,2025-12-05 10:57:38,2025-12-05 10:57:38
11619,749,MA,H_18394,"Vivekanandha Medical Care Hospital, Namakkal TN.",Namakkal,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11656,786,MA,H_22379,"Anbagam Spl Sc fr Met Ret Chd,Autism PerambalurTN.",Perambalur,PVT AUTISM,PVT AUTISM,PVT AUTISM,Pvt,10,2017-08-21,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11659,789,MA,H_18258,"Arputhaa Medical Care Hospital, Perambalur TN.",Perambalur,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11647,777,MA,H_22473,"DEIC, Perambalur TN.",Perambalur,DEIC,DEIC,DEIC,Govt,,2018-02-05,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11658,788,MA,H_18294,"Dhanalakshmi Srinivas Hospital,Perambalur TN.",Perambalur,PVT-MC,Multi,PVT-MC,PVT,3,2017-04-04,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11663,793,MA,H_22577,"Dhanalakshmi Srinivasa Spr Spl Hos, Perambalur TN.",Perambalur,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,15,2018-02-05,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11665,795,MA,H_25938,"Dhanalakshmi Srinivasan Ins of MedSc,Perambalur TN",Perambalur,PVT-MC,Multi,PVT-MC,PVT,72,2023-11-17,2023,2025-12-05 10:57:38,2025-12-05 10:57:38
11646,776,MA,H_22512,"District Diff.abled welfare office,Perambalur TN.",Perambalur,DDWO,DDWO,DDWO,Govt,15,2018-02-05,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11653,783,MA,H_24792,"Govt Ammapalayam UPHC, Perambalur TN.",Perambalur,UPHC,Multi,Govt-MTM,Govt,52,2021-09-06,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11649,779,MA,H_25871,"Govt Hospital, Karai, Perambalur TN.",Perambalur,GOVT-DMS,Multi,GOVT-DMS,Govt,69,2023-05-12,2023,2025-12-05 10:57:38,2025-12-05 10:57:38
11650,780,MA,H_25872,"Govt Hospital, Krishnapuram, Perambalur TN.",Perambalur,GOVT-DMS,Multi,GOVT-DMS,Govt,69,2023-05-12,2023,2025-12-05 10:57:38,2025-12-05 10:57:38
11651,781,MA,H_25873,"Govt Hospital, Veppur, Perambalur TN.",Perambalur,GOVT-DMS,Multi,GOVT-DMS,Govt,69,2023-05-12,2023,2025-12-05 10:57:38,2025-12-05 10:57:38
11652,782,MA,H_24791,"Govt Kolakkanatham UPHC,Alanthur, Perambalur TN.",Perambalur,UPHC,Multi,Govt-MTM,Govt,52,2021-09-06,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11655,785,MA,H_24795,"Govt Labbaikudikadu UPHC,Veppur Perambalur TN.",Perambalur,UPHC,Multi,Govt-MTM,Govt,52,2021-09-06,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11654,784,MA,H_24793,"Govt Poolambadi UPHC,Veppanthattai, Perambalur TN.",Perambalur,UPHC,Multi,Govt-MTM,Govt,52,2021-09-06,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11648,778,MA,H_18490,"Govt.Head Quarters Hospital,Perambalur TN.",Perambalur,GOVT-DMS,Multi,GOVT-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11660,790,MA,H_18610,"Lakshmi Nursing Home,Perambalur TN.",Perambalur,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11664,794,MA,H_22851,"MG Hospital,Perambalur TN.",Perambalur,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,31,2019-05-13,2019,2025-12-05 10:57:38,2025-12-05 10:57:38
11662,792,MA,H_18651,"Niranjan Nursing Home,Perambalur TN.",Perambalur,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11661,791,MA,H_18800,"SKS HOSPITAL, PERAMBULUR TN.",Perambalur,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11657,787,MA,H_22380,"The Valarpirai Sch fr Spl Chd,Autism,Perambalur TN",Perambalur,PVT AUTISM,PVT AUTISM,PVT AUTISM,Pvt,10,2017-08-21,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11698,828,MA,H_26189,"Arasu scans, Pudukkottai DC.",Pudukottai,DC PVT-STANDALONE,DC,PVT DC -STANDALONE,PVT,87,2025-05-28,2025,2025-12-05 10:57:38,2025-12-05 10:57:38
11707,837,MA,H_23416,"DR Muthuraja Multi speciality Hospt,Pudukottai TN.",Pudukottai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,39,2020-09-17,2020,2025-12-05 10:57:39,2025-12-05 10:57:39
11676,806,MA,H_22714,"Govt Hospital Alangudi, Pudukkottai TN.",Pudukottai,Sub-district Hospital,Multi,Govt-DMS,Govt,24,2018-10-08,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11671,801,MA,H_22127,"Govt Hospital Annavasal,Pudukottai TN.",Pudukottai,Sub-district Hospital,Multi,Govt-DMS,Govt,6,2017-05-15,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11679,809,MA,H_23002,"Govt Hospital Avudayar Kovil, Pudhukottai TN.",Pudukottai,Sub-district Hospital,Multi,Govt-DMS,Govt,33,2019-11-07,2019,2025-12-05 10:57:38,2025-12-05 10:57:38
11672,802,MA,H_22126,"Govt Hospital Gandarvakottai,Pudukottai TN.",Pudukottai,Sub-district Hospital,Multi,Govt-DMS,Govt,6,2017-05-15,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11674,804,MA,H_22651,"Govt Hospital illuppur, Pudukkottai,TN",Pudukottai,Sub-district Hospital,Multi,Govt-DMS,Govt,19,2018-06-21,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11680,810,MA,H_23003,"Govt Hospital Karambakudi, Pudhukottai TN.",Pudukottai,Sub-district Hospital,Multi,Govt-DMS,Govt,33,2019-11-07,2019,2025-12-05 10:57:38,2025-12-05 10:57:38
11678,808,MA,H_23001,"Govt Hospital Keeranur ,Pudhukottai TN.",Pudukottai,Sub-district Hospital,Multi,Govt-DMS,Govt,33,2019-11-07,2019,2025-12-05 10:57:38,2025-12-05 10:57:38
11675,805,MA,H_22695,"Govt Hospital Manamelkudi,Pudukottai TN.",Pudukottai,Sub-district Hospital,Multi,Govt-DMS,Govt,22,2018-08-06,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11677,807,MA,H_23000,"Govt Hospital Valayapatti, Pudhukottai TN.",Pudukottai,Sub-district Hospital,Multi,Govt-DMS,Govt,33,2019-11-07,2019,2025-12-05 10:57:38,2025-12-05 10:57:38
11673,803,MA,H_22600,"Govt Hospital Viralimalai, Pudukkotai TN.",Pudukottai,Sub-district Hospital,Multi,Govt-DMS,Govt,16,2018-03-14,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11670,800,MA,H_19088,"Govt Hospital,Thirumayam,Pudukottai,TN",Pudukottai,Sub-district Hospital,Multi,Govt-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11667,797,MA,H_22490,"Govt Pudukottai MCH DEIC, Pudukottai TN.",Pudukottai,DEIC,DEIC,DEIC,Govt,,2018-02-14,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11681,811,MA,H_25855,"Govt Subramaniyapuram Hospital, Pudukottai TN.",Pudukottai,Sub-district Hospital,Multi,Govt-DMS,Govt,69,2023-05-12,2023,2025-12-05 10:57:38,2025-12-05 10:57:38
11666,796,MA,H_22531,"Govt.DDWO,Pudukottai TN.",Pudukottai,DDWO,DDWO,DDWO,Govt,,2018-02-22,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11669,799,MA,H_19087,"Govt.Head Quarters,Arranthangi,Pudukottai TN.",Pudukottai,District Hospital,Multi,Govt-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11689,819,MA,H_24643,"GUPHC, Adhanakottai, Pudukottai TN.",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11686,816,MA,H_24637,"GUPHC, Annavasal, Parambur, Pudukottai TN. ",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11682,812,MA,H_24632,"GUPHC, Aranthangi, Nagudi, Pudukottai TN.",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11687,817,MA,H_24640,"GUPHC, Arimalam, Pudukottai TN. ",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11684,814,MA,H_24635,"GUPHC, Avudayarkoil, Ponbethi, Pudukottai TN. ",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11685,815,MA,H_24636,"GUPHC, Gandarvakottai, Pudhunagar, Pudukottai TN.",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11683,813,MA,H_24633,"GUPHC, Karamabakudi, Pudukottai TN.",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11688,818,MA,H_24642,"GUPHC, Kunnandarkovil, Andakulam, Pudukottai TN. ",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11690,820,MA,H_24645,"GUPHC, Thirumayam, Nachandupatti, Pudukottai TN.",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11691,821,MA,H_24646,"GUPHC, Viralimalai, Neerpalani, Pudukottai TN.",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11693,823,MA,H_24926,"GUPHC,Manamelkudi,Aranthagi,Pudukottai,TN.",Pudukottai,PHC,Multi,Govt-MTM,Govt,54,2021-10-22,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11692,822,MA,H_24650,"GUPHC,Ponnamaravathi,Karaiyur,Pudukottai TN.",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11694,824,MA,H_24954,"GUPHC,Tiruvarankulam,Keeramangalam,Pudukottai TN.",Pudukottai,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11695,825,MA,H_24955,"GUPHC,Tiruvarankulam,Vadakadu,Pudukottai,TN.",Pudukottai,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11701,831,MA,H_18363,"M Malar Hospital,Pudukottai TN.",Pudukottai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11699,829,MA,H_21523,"Manimegalai Medical Centre, Pudukottai TN.",Pudukottai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11705,835,MA,H_22337,"Muthu Meenakshi Hospitals, Pudukottai TN.",Pudukottai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,9,2017-07-18,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11696,826,MA,H_22696,"Pudugai MRI Centre ,Pudukottai DC",Pudukottai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,22,2018-08-06,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11697,827,MA,H_22371,"PUDUGAI RADIO DIAG HITECH SCAN CTR, Pudukottai DC.",Pudukottai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,10,2017-08-21,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11708,838,MA,H_23482,"PUDUGAI STAR HOSPITAL,PUDUKOTTAI,TN.",Pudukottai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,40,2020-10-06,2020,2025-12-05 10:57:39,2025-12-05 10:57:39
11668,798,MA,H_25085,"Pudukottai Medical College Hosp,Pudukottai TN.",Pudukottai,Govt-DME,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11702,832,MA,H_19049,"Sree Meenakshi Polyclinic, Pudukottai TN.",Pudukottai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11700,830,MA,H_22034,"Sree Vijay Hosptials,Pudukottai,TN.",Pudukottai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,2,2017-03-27,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11703,833,MA,H_18239,"Sri Durga Surg Clinic,Pudukottai TN.",Pudukottai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11706,836,MA,H_22749,"Sri Krishna Eye Hospital, Pudukottai TN.",Pudukottai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,26,2018-12-06,2018,2025-12-05 10:57:39,2025-12-05 10:57:39
11704,834,MA,H_22120,"Team Speciality Hospital,Pudukottai TN.",Pudukottai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,6,2017-05-15,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
12850,1986,Vidal,H_22854,"Aasi Multispeciality Hosp, Ramanathapuram, TN.",Ramanathapuram,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,31,2019-05-13,2019,2025-12-05 10:57:41,2025-12-05 10:57:41
12849,1985,Vidal,H_22726,"Arogya hospital, Ramanathapuram TN.",Ramanathapuram,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,25,2018-10-26,2018,2025-12-05 10:57:41,2025-12-05 10:57:41
13129,,Vidal,H_26338,"AVK Hospital, Ramanathapuram, TN.",Ramanathapuram,Private,Multi,PVT HOSPITAL,Pvt,92,2025-11-26,2025,2025-12-29 11:08:52,2025-12-29 11:08:52
12831,1967,Vidal,H_25877,"Govt Ervadi Taluk Hospital, Ramanathapuram TN.",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,69,2023-05-12,2023,2025-12-05 10:57:41,2025-12-05 10:57:41
12822,1958,Vidal,H_19719,"Govt Hospital Kamudhi,Ramanathapuram TN.",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:41,2025-12-05 10:57:41
12823,1959,Vidal,H_19720,"Govt Hospital Keelakkarai,Ramanathapuram TN.",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:41,2025-12-05 10:57:41
12824,1960,Vidal,H_20034,"Govt Hospital,Mudukalathur,Ramanthapuram TN.",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:41,2025-12-05 10:57:41
12818,1954,Vidal,H_20712,"Govt Hospital,Parthibanur,Ramanathapuram,TN.",Ramanathapuram,PHC,Multi,Govt - PHC,Govt,1,2017-03-20,2017,2025-12-05 10:57:41,2025-12-05 10:57:41
12825,1961,Vidal,H_20036,"Govt Hospital,Rameshwaram,Ramanathapuram TN.",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:41,2025-12-05 10:57:41
12826,1962,Vidal,H_20035,"Govt Hospital,Thiruvadanai,Ramanthapuram TN.",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:41,2025-12-05 10:57:41
12819,1955,Vidal,H_20711,"Govt Hospital,Uchipuli, Ramanathapuram TN.",Ramanathapuram,PHC,Multi,Govt - PHC,Govt,1,2017-03-20,2017,2025-12-05 10:57:41,2025-12-05 10:57:41
12828,1964,Vidal,H_25870,"Govt Kadaladi Taluk Hospital, Ramanathapuram TN.",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,69,2023-05-12,2023,2025-12-05 10:57:41,2025-12-05 10:57:41
12830,1966,Vidal,H_25876,"Govt Mandabam Taluk Hospital, Ramanathapuram TN.",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,69,2023-05-12,2023,2025-12-05 10:57:41,2025-12-05 10:57:41
12829,1965,Vidal,H_25875,"Govt Panaikulam Taluk Hospital, Ramanathapuram TN.",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,69,2023-05-12,2023,2025-12-05 10:57:41,2025-12-05 10:57:41
12816,1952,Vidal,H_22522,"Govt.DDWO,Ramanathapuram TN.",Ramanathapuram,DDWO,DDWO,DDWO,Govt,,2018-02-22,2018,2025-12-05 10:57:41,2025-12-05 10:57:41
12827,1963,Vidal,H_18498,"Govt.Head Qrtrs Hosp Paramakudi,Ramanathpuram TN.",Ramanathapuram,District Hospital,Multi,Govt-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:41,2025-12-05 10:57:41
12817,1953,Vidal,H_22481,"Govt.Head Quarters Hospital,DEIC, Ramanatha TN. ",RAMANATHAPURAM,DEIC,DEIC,DEIC,Govt,,2018-02-14,2018,2025-12-05 10:57:41,2025-12-05 10:57:41
12821,1957,Vidal,H_18495,"Govt.Ramanathapuram Medical college,Ramanad TN.",Ramanathapuram,Govt-DME,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:41,2025-12-05 10:57:41
12834,1970,Vidal,H_24469,"Govt.Upgraded PHC, Devipattinam,Ramanathapuram TN.",Ramanathapuram,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:41,2025-12-05 10:57:41
12832,1968,Vidal,H_24466,"Govt.Upgraded PHC, Mandapam, Ramanathapuram TN.",Ramanathapuram,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:41,2025-12-05 10:57:41
12833,1969,Vidal,H_24468,"Govt.Upgraded PHC, Thondi, Ramanathapuram TN. ",Ramanathapuram,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:41,2025-12-05 10:57:41
12820,1956,Vidal,H_20071,"Govt.Upgraded PHC,Sayalkudi,Paramakudi,Ramnad TN.",Ramanathapuram,PHC,Multi,Govt - PHC,Govt,1,2017-03-20,2017,2025-12-05 10:57:41,2025-12-05 10:57:41
12837,1973,Vidal,H_24753,"GUPHC, Bogalur, Ramanathapuram TN.",Ramanathapuram,PHC,Multi,Govt-MTM,Govt,52,2021-09-06,2021,2025-12-05 10:57:41,2025-12-05 10:57:41
12838,1974,Vidal,H_24754,"GUPHC, Kamuthi, Peraiyur, Ramanathapuram TN.",Ramanathapuram,PHC,Multi,Govt-MTM,Govt,52,2021-09-06,2021,2025-12-05 10:57:41,2025-12-05 10:57:41
12835,1971,Vidal,H_24751,"GUPHC, Paramakudi, Nainarkoil, Ramanathapuram TN.",Ramanathapuram,PHC,Multi,Govt-MTM,Govt,52,2021-09-06,2021,2025-12-05 10:57:41,2025-12-05 10:57:41
12842,1978,Vidal,H_24989,"GUPHC,Erwadi,Kadaladi,Paramakudi,TN",Ramanathapuram,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:41,2025-12-05 10:57:41
12839,1975,Vidal,H_24755,"GUPHC,Mudukulathur,Keelathooval,Ramanathapuram TN. ",Ramanathapuram,PHC,Multi,Govt-MTM,Govt,52,2021-09-06,2021,2025-12-05 10:57:41,2025-12-05 10:57:41
12841,1977,Vidal,H_24918,"GUPHC,Parthibanur,Paramakudi,Ramnathapuram TN.",Ramanathapuram,PHC,Multi,Govt-MTM,Govt,54,2021-10-22,2021,2025-12-05 10:57:41,2025-12-05 10:57:41
12843,1979,Vidal,H_24991,"GUPHC,Periyapattinam,Thiruppullani,Ramnad,TN",Ramanathapuram,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:41,2025-12-05 10:57:41
12836,1972,Vidal,H_24752,"GUPHC,RS Mangalam,Thiruvadanai,Ramanathapuram TN. ",Ramanathapuram,PHC,Multi,Govt-MTM,Govt,52,2021-09-06,2021,2025-12-05 10:57:41,2025-12-05 10:57:41
12840,1976,Vidal,H_24910,"GUPHC,Sayalkudi,Kadaladi,Ramnathapuram,TN.",Ramanathapuram,PHC,Multi,Govt-MTM,Govt,54,2021-10-22,2021,2025-12-05 10:57:41,2025-12-05 10:57:41
12853,1989,Vidal,H_24017,"Jeevan Hospital,Ramanathapuram TN.",Ramanathapuram,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,53,2021-09-18,2021,2025-12-05 10:57:41,2025-12-05 10:57:41
12847,1983,Vidal,H_18253,"Kanagamani Hospital, Ramanathapuram TN.",Ramanathapuram,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:41,2025-12-05 10:57:41
12844,1980,Vidal,H_22105,"KGS Advanced MR and CT Scans, Ramanathapuram DC.",Ramanathapuram,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,5,2017-04-19,2017,2025-12-05 10:57:41,2025-12-05 10:57:41
